EA6	0	652971	1
EA6	0	706447	1
EA6	0	119824	1
EA6	0	138453	1
EA6	0	1401	1
EA6	0	141048	1
EA6	0	146452	1
EA6	0	518948	2
EA6	0	148697	1
EA6	0	753307	1
EA6	0	153111	1
EA6	0	160810	1
EA6	0	163832	1
EA6	0	165619	1
EA6	0	16640	1
EA6	0	169473	1
EA6	0	178394	1
EA6	0	184086	1
EA6	0	19358	1
EA6	0	193646	1
EA6	0	338960	0
EA6	0	21168	1
EA6	0	216818	1
EA6	0	217631	1
EA6	0	218394	1
EA6	0	22041	1
EA6	0	221638	1
EA6	0	22281	1
EA6	0	228879	1
EA6	0	23363	1
EA6	0	23950	1
EA6	0	244886	1
EA6	0	252878	1
EA6	0	687065	0
EA6	0	262253	1
EA6	0	267025	1
EA6	0	268771	1
EA6	0	268778	0
EA6	0	323472	1
EA6	0	281230	1
EA6	0	283832	1
EA6	0	283937	1
EA6	0	336837	1
EA6	0	585914	1
EA6	0	291482	0
EA6	0	295246	1
EA6	0	297967	1
EA6	0	298003	1
EA6	0	300108	1
EA6	0	301976	0
EA6	0	303450	0
EA6	0	308509	1
EA6	0	309769	1
EA6	0	13543	1
EA6	0	312028	1
EA6	0	315383	1
EA6	0	432307	1
EA6	0	316947	1
EA6	0	320363	0
EA6	0	327225	1
EA6	0	328145	1
EA6	0	329557	1
EA6	0	331479	0
EA6	0	335786	1
EA6	0	351200	1
EA6	0	352648	1
EA6	0	360902	1
EA6	0	361020	1
EA6	0	361676	1
EA6	0	36298	1
EA6	0	589515	1
EA6	0	381363	1
EA6	0	388969	1
EA6	0	39229	1
EA6	0	393169	1
EA6	0	393255	1
EA6	0	395297	1
EA6	0	398149	1
EA6	0	329110	1
EA6	0	405594	0
EA6	0	407683	1
EA6	0	414948	1
EA6	0	280305	1
EA6	0	423994	1
EA6	0	424606	1
EA6	0	426150	1
EA6	0	428905	1
